"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3000000","PHMD120093000034084000004","20090225","20091005","03","폐업","03","폐업","20090928","","","","741-6794","","110853","서울특별시 종로구 종로4가 2번지 8호","서울특별시 종로구 종로 201 (종로4가)","","새종로약국","20091005081804","I","2018-08-31 23:59:59.0","","199930.596613765    ","452092.620280635    ","약국","20090225"
"3000000","PHMD120093000034084000005","20090302","","01","영업/정상","13","영업중","","","","","02-2279-7388","","","","서울특별시 종로구 종로 266 D동 (종로6가 동대문종합시장)","03198","제신약국","20200828182037","U","2019-12-07 21:00:00.0","","200571.549526606","452068.639704241","",""
"3000000","PHMD120093000034084000006","20090401","","01","영업/정상","13","영업중","","","","","02-2242-3542","","110827","서울특별시 종로구 숭인2동 766번지 종로청계힐스테이트 상가  가동 101호","서울특별시 종로구 숭인동길 21 가동 101호 (숭인동종로청계힐스테이트 상가)","","새열린약국","20200929173718","D","2019-10-31 00:01:00.0","","201798.834918812","452637.556986205","",""
"3000000","PHMD120093000034084000007","20090706","20140211","03","폐업","03","폐업","20140211","","","","733-4163","","110773","서울특별시 종로구 종로2가 75번지 9호 미려빌딩 1층","서울특별시 종로구 종로 78 1층 (종로2가 미려빌딩)","110773","플러스약국","20140211150159","I","2018-08-31 23:59:59.0","","198696.792161159    ","451962.68240104     ","약국","20090706"
"3000000","PHMD120093000034084000008","20090717","20120801","03","폐업","03","폐업","20120731","","","","742-6307","","110809","서울특별시 종로구 동숭동 1번지 31호 동덕빌딩 3층","서울특별시 종로구 대학로12길 4 (동숭동동덕빌딩 3층)","","별약국","20120801142652","I","2018-08-31 23:59:59.0","","200123.437670579    ","453357.294678965    ","약국","20090717"
"3000000","PHMD120093000034084000009","20090803","20150427","03","폐업","03","폐업","20150427","","","","738-9219","","110814","서울특별시 종로구 무악동 67번지 2호","서울특별시 종로구 통일로 262 (무악동)","110814","정원약국","20150427103051","I","2018-08-31 23:59:59.0","","196132.751817734    ","452580.254196764    ","약국","20090803"
"3000000","PHMD120093000034084000010","20090831","20110117","03","폐업","03","폐업","20101123","","","","747-0500","","110524","서울특별시 종로구 명륜동4가 94번지 2호","","","새서울약국","20110117164909","I","2018-08-31 23:59:59.0","","200076.361629058    ","453291.955608107    ","약국","20090831"
"3000000","PHMD120093000034084000012","20090928","20150810","03","폐업","03","폐업","20150810","","","","3672-8558","","110853","서울특별시 종로구 종로4가 2번지 16호","서울특별시 종로구 종로 199-2 (종로4가)","03130","새종로약국","20150810134218","I","2018-08-31 23:59:59.0","","199926.168965464    ","452095.076003705    ","약국","20090928"
"3000000","PHMD120093000034084000013","20091007","","01","영업/정상","13","영업중","","","","","764-6024","","110123","서울특별시 종로구 종로3가 10번지 낙원빌딩403호","서울특별시 종로구 종로 115 403호 (종로3가 낙원빌딩)","03139","미소약국","20130318153123","I","2018-08-31 23:59:59.0","","199088.104870893    ","452035.630756211    ","약국","20091007"
"3000000","PHMD120093000034084000014","20091013","","01","영업/정상","13","영업중","","","","","395-9105","","110847","서울특별시 종로구 평창동 331번지 쇼핑센타뉴본빌딩 1층","서울특별시 종로구 평창11길 3 1층 (평창동 쇼핑센타뉴본)","03008","국화약국","20130319133829","I","2018-08-31 23:59:59.0","","196965.164175084    ","455959.269196762    ","약국","20091013"
"3000000","PHMD120093000034084000015","20091109","","01","영업/정상","13","영업중","","","","","379-5632","","110803","서울특별시 종로구 구기동 110번지 1호 요진오피스텔쉐레이 1층 3호","서울특별시 종로구 진흥로 432 1층 3호 (구기동)","03012","사랑약국","20130319133411","I","2018-08-31 23:59:59.0","","196092.743907822    ","456198.595931715    ","약국","20091109"
"3000000","PHMD120093000034084000016","20091110","20101218","03","폐업","03","폐업","20101217","","","","765-1401","","110850","서울특별시 종로구 효제동 233번지 2호 2층","서울특별시 종로구 종로35길 9 (효제동2층)","","보광한약국","20101218094355","I","2018-08-31 23:59:59.0","","200269.360372491    ","452145.668143021    ","한약국","20091110"
"3000000","PHMD120093000034084000017","20091110","20110128","03","폐업","03","폐업","20110127","","","","743-2893","","110850","서울특별시 종로구 효제동 175번지 7호","서울특별시 종로구 대학로2길 65-4 (효제동)","","도성한약국","20110128090809","I","2018-08-31 23:59:59.0","","200438.774252385    ","452156.003940427    ","한약국","20091110"
"3000000","PHMD120093000034084000018","20090401","20110607","03","폐업","03","폐업","20110607","","","","2242-3552","","110827","서울특별시 종로구 숭인2동 766번지 종로청계힐스테이트상가 가동 101호","서울특별시 종로구 숭인동길 21 가동 101호 (숭인동종로청계힐스테이트상가)","110827","새열린약국","20110607102437","I","2018-08-31 23:59:59.0","","201798.834918812    ","452637.556986205    ","약국","20090401"
"3000000","PHMD120093000034084000019","20091202","20130509","03","폐업","03","폐업","20130509","","","","738-5509","","110888","서울특별시 종로구 종로1가 24번지 르메이에르종로타운 323호","서울특별시 종로구 종로 19 323호 (종로1가)","110888","행복약국","20130509095742","I","2018-08-31 23:59:59.0","","198150.300374121    ","452019.212642931    ","약국","20091202"
"3000000","PHMD120093000034084000020","20091231","20110117","03","폐업","03","폐업","20110103","","","","2269-7788","","110784","서울특별시 종로구 종로6가 289번지 42호 동대문종합시장 A동 720호","서울특별시 종로구 종로 266 (종로6가동대문종합시장 A동 720호)","110784","칠층약국","20110117162549","I","2018-08-31 23:59:59.0","","200655.264983822    ","451987.379036287    ","약국","20091231"
"3000000","PHMD120103000034084000001","20100128","","01","영업/정상","13","영업중","","","","","738-3044~5","","110814","서울특별시 종로구 무악동 68번지","서울특별시 종로구 통일로16길 2 (무악동)","03030","마이팜약국","20190930102351","U","2019-11-20 02:40:00.0","","196156.927737704    ","452575.432706654    ","약국","20100128"
"3000000","PHMD120103000034084000002","20100223","","01","영업/정상","13","영업중","","","","","2266-4312","","110852","서울특별시 종로구 종로4가 153번지 1호","서울특별시 종로구 종로 194 (종로4가)","03195","인제약국","20130314101059","I","2018-08-31 23:59:59.0","","199857.336169527    ","452038.509639452    ","약국","20100223"
"3000000","PHMD120103000034084000003","20100302","20100809","03","폐업","03","폐업","20100809","","","","","","110836","서울특별시 종로구 종로5가 214번지 3호","서울특별시 종로구 종로 232 (종로5가)","","세계로유한약국","20100809161821","I","2018-08-31 23:59:59.0","","200241.893318505    ","452052.794061278    ","약국","20100302"
"3000000","PHMD120103000034084000004","20100318","20141201","03","폐업","03","폐업","20141201","","","","02-737-1544","","110080","서울특별시 종로구 무악동 37번지 1호","서울특별시 종로구 통일로 254 (무악동)","110080","명문약국","20141201142253","I","2018-08-31 23:59:59.0","","196193.491497926    ","452516.646583755    ","약국","20100318"
"3000000","PHMD120103000034084000005","20100412","20160425","03","폐업","03","폐업","20160425","","","","2275-5982","","110836","서울특별시 종로구 종로5가 193번지 5호 1층","서울특별시 종로구 종로 226 1층 (종로5가)","03196","신녹십자약국","20160425144528","I","2018-08-31 23:59:59.0","","200181.146934518    ","452053.510196786    ","약국","20100412"
"3000000","PHMD120103000034084000006","20100809","20120802","03","폐업","03","폐업","20120802","","","","3675-7582","","110836","서울특별시 종로구 종로5가 214번지 3호","서울특별시 종로구 종로 232 (종로5가)","","세계로유한약국","20120802141132","I","2018-08-31 23:59:59.0","","200241.893318505    ","452052.794061278    ","약국","20100809"
"3000000","PHMD120103000034084000007","20100819","20161027","03","폐업","03","폐업","20161027","","","","745-0110","","110450","서울특별시 종로구 원남동 126번지","서울특별시 종로구 창경궁로 160 (원남동)","03081","가까운대학약국","20161027111018","I","2018-08-31 23:59:59.0","","199726.416948406    ","452712.114865643    ","약국","20100819"
"3000000","PHMD120103000034084000008","20100915","20121119","03","폐업","03","폐업","20121119","","","","2275-4700","","110852","서울특별시 종로구 종로4가 182번지","서울특별시 종로구 종로 202 (종로4가)","","종로우리약국","20121119162727","I","2018-08-31 23:59:59.0","","199936.446035826    ","452044.181328925    ","약국","20100915"
"3000000","PHMD120103000034084000009","20101101","20121112","03","폐업","03","폐업","20121112","","","","02-744-2536","","110835","서울특별시 종로구 종로5가 75번지 1호","","","대웅약국","20121112130707","I","2018-08-31 23:59:59.0","","","","약국","20101101"
"3000000","PHMD120103000034084000010","20101123","20180302","03","폐업","03","폐업","20180302","","","","747-0500","","110524","서울특별시 종로구 명륜4가 94번지 2호","서울특별시 종로구 대학로 119 (명륜4가)","03079","서울위드팜약국","20180302130348","I","2018-08-31 23:59:59.0","","200076.361629058    ","453291.955608107    ","약국","20101123"
"3000000","PHMD120103000034084000011","20101129","20110726","03","폐업","03","폐업","20110726","","","","762-8844","","110835","서울특별시 종로구 종로5가 62번지 1호","서울특별시 종로구 종로 223-1 (종로5가)","","부광약국","20110726174844","I","2018-08-31 23:59:59.0","","200162.160792507    ","452105.858530793    ","약국","20101129"
"3000000","PHMD120113000034084000001","20110103","20151201","03","폐업","03","폐업","20151201","","","","766-9000","","110524","서울특별시 종로구 명륜4가 98번지 1호","서울특별시 종로구 대학로9길 6 (명륜4가)","03079","메디칼서울약국","20151201095037","I","2018-08-31 23:59:59.0","","200065.195268613    ","453279.735893133    ","약국","20110103"
"3000000","PHMD120113000034084000002","20110103","20120601","03","폐업","03","폐업","20120601","","","","2269-7788","","110784","서울특별시 종로구 종로6가 289-42 동대문종합시장 A동 720호","","","칠층약국","20120601103835","I","2018-08-31 23:59:59.0","","","","약국","20110103"
"3000000","PHMD120113000034084000003","20110207","20130304","03","폐업","03","폐업","20130304","","","","02-744-2506","","110543","서울특별시 종로구 창신3동 23번지 74호","서울특별시 종로구 지봉로 77-3 (창신동)","110543","사랑온누리약국","20130304105448","I","2018-08-31 23:59:59.0","","201276.672713985    ","452735.604634862    ","약국","20110207"
"3000000","PHMD120113000034084000004","20110201","20121109","03","폐업","03","폐업","20121109","","","","02-734-5450","","110122","서울특별시 종로구 종로2가 12번지 통일빌딩 3층302호","서울특별시 종로구 종로 77 (종로2가통일빌딩 3층302호)","","정화약국","20121109173341","I","2018-08-31 23:59:59.0","","198685.761389454    ","452015.63212884     ","약국","20110201"
"3000000","PHMD120113000034084000005","20110228","","01","영업/정상","13","영업중","","","","","02-745-8492","","","서울특별시 종로구 종로5가 20번지 1호 1층","서울특별시 종로구 종로 243 1층 (종로5가)","03126","신백제약국","20190304161715","U","2019-03-06 02:40:00.0","","200283.081116867    ","452107.769442271    ","약국","20110228"
"3000000","PHMD120113000034084000006","20110317","","01","영업/정상","13","영업중","","","","","02-2232-9339","","110880","서울특별시 종로구 숭인동 310번지 309호","서울특별시 종로구 종로 344 309호 (숭인동)","03114","종로한사랑약국","20150723145859","I","2018-08-31 23:59:59.0","","201350.473375538    ","452279.7442603      ","약국","20110317"
"3000000","PHMD120113000034084000007","20110323","","01","영업/정상","13","영업중","","","","","02-739-3447","","110130","서울특별시 종로구 청진동 41번지 2호","서울특별시 종로구 삼봉로 74 (청진동)","03158","제일약국","20181207095154","U","2018-12-09 02:40:00.0","","198277.599730607    ","452200.56645835     ","약국","20110323"
"3000000","PHMD120113000034084000008","20110408","20130401","03","폐업","03","폐업","20130401","","","","762-3060","","110835","서울특별시 종로구 종로5가 52번지 1호","서울특별시 종로구 종로 227 (종로5가)","110835","엄약국","20130401092105","I","2018-08-31 23:59:59.0","","200196.450522845    ","452110.362966629    ","약국","20110408"
"3000000","PHMD120113000034084000009","20110426","","01","영업/정상","13","영업중","","","","","02-2277-8567","","","서울특별시 종로구 종로4가 177번지 제우빌딩","서울특별시 종로구 종로 200-4 제우빌딩 (종로4가)","03195","우정약국","20181205133255","U","2018-12-07 02:40:00.0","","199920.493510457    ","452031.129171537    ","약국","20110426"
"3000000","PHMD120113000034084000010","20110607","20121002","03","폐업","03","폐업","20121002","","","","02-2242-3552","","110827","서울특별시 종로구 숭인2동 766번지 종로청계힐스테이트 상가 가동 101호","서울특별시 종로구 숭인동길 21 101호 (숭인동종로청계힐스테이트 상가 가동)","110827","열린온누리약국","20121002135406","I","2018-08-31 23:59:59.0","","201798.834918812    ","452637.556986205    ","약국","20110607"
"3000000","PHMD120113000034084000011","20110726","","01","영업/정상","13","영업중","","","","","02-762-8844","","110835","서울특별시 종로구 종로5가 62번지 1호","서울특별시 종로구 종로 223-1 (종로5가)","03126","부광약국","20130318151045","I","2018-08-31 23:59:59.0","","200162.160792507    ","452105.858530793    ","약국","20110726"
"3000000","PHMD120113000034084000012","20110826","20120608","03","폐업","03","폐업","20120608","","","","02-3676-6777","","110250","서울특별시 종로구 재동 32번지 4호","서울특별시 종로구 북촌로5길 10 (재동)","","미성약국","20120608105137","I","2018-08-31 23:59:59.0","","198555.857022995    ","453016.179598413    ","약국","20110826"
"3000000","PHMD120113000034084000013","20110914","20130326","03","폐업","03","폐업","20130326","","","","02-764-5605","","110841","서울특별시 종로구 창신1동 315번지 1호","서울특별시 종로구 종로 334 (창신동)","110841","국민약국","20130326145920","I","2018-08-31 23:59:59.0","","201236.387180069    ","452252.944734329    ","약국","20110914"
"3000000","PHMD120123000034084000001","20120102","20140217","03","폐업","03","폐업","20140217","","","","02-720-0099","","110822","서울특별시 종로구 세종로 155번지 4호 삼보빌딩 1층","서울특별시 종로구 세종대로 169 (세종로)","110822","세종온누리약국","20140217104742","I","2018-08-31 23:59:59.0","","197842.557986375    ","452132.318856498    ","약국","20120102"
"3000000","PHMD120123000034084000002","20120402","","01","영업/정상","13","영업중","","","","","02-739-9302","","110061","서울특별시 종로구 신문로1가 1번지 1호","서울특별시 종로구 새문안로 103-1 1층 (신문로1가)","03183","삼원약국","20120416142959","I","2018-08-31 23:59:59.0","","197826.356739032    ","452021.760313896    ","약국","20120402"
"3000000","PHMD120123000034084000003","20120402","20140303","03","폐업","03","폐업","20140303","","","","732-2462","","110122","서울특별시 종로구 종로2가 84번지 6호 고려빌딩 3층","서울특별시 종로구 종로 70 (관철동 고려빌딩 3층)","110111","종각3층 온누리약국","20140303112134","I","2018-08-31 23:59:59.0","","198619.725495317    ","451963.108329489    ","약국","20120402"
"3000000","PHMD120123000034084000004","20120426","20140922","03","폐업","03","폐업","20140922","","","","02-735-8242","","110240","서울특별시 종로구 안국동 163번지 305호","서울특별시 종로구 율곡로 47 (안국동)","110240","안국3층약국","20140922150130","I","2018-08-31 23:59:59.0","","198565.677043996    ","452670.232135872    ","약국","20120426"
"3000000","PHMD120123000034084000005","20120523","20160203","03","폐업","03","폐업","20160203","","","","02-737-0123","","110062","서울특별시 종로구 신문로2가 5번지","서울특별시 종로구 송월길 12-1 (신문로2가)","03178","하나약국","20160203111643","I","2018-08-31 23:59:59.0","","197145.434135397    ","451817.103625731    ","약국","20120523"
"3000000","PHMD120123000034084000006","20120604","","01","영업/정상","13","영업중","","","","","02-3216-6700","","","서울특별시 종로구 평창동 158번지 1호 글로리아타운 A동 109호","서울특별시 종로구 평창문화로 75 A109호 (평창동 글로리아타운)","03009","글로리아약국","20200310171125","U","2020-03-12 02:40:00.0","","197212.364862058    ","456055.205802855    ","약국","20120604"
"3000000","PHMD120123000034084000007","20120608","20170307","03","폐업","03","폐업","20170228","","","","02-3676-6777","","110250","서울특별시 종로구 재동 32번지 4호","서울특별시 종로구 북촌로5길 10 (재동)","03055","미성약국","20170307160129","I","2018-08-31 23:59:59.0","","198555.857022995    ","453016.179598413    ","약국","20120608"
"3000000","PHMD120123000034084000008","20120612","","01","영업/정상","13","영업중","","","","","02 -741-0808","","110450","서울특별시 종로구 원남동 135번지 1호","서울특별시 종로구 창경궁로 162-1 (원남동)","03081","옥광약국","20170710171424","I","2018-08-31 23:59:59.0","","199704.627470663    ","452731.904711468    ","약국","20120612"
"3000000","PHMD120123000034084000009","20120726","","01","영업/정상","13","영업중","","","","","02-766-8991","","110809","서울특별시 종로구 동숭동 1번지 33호 1층","서울특별시 종로구 대학로 128 1층 (동숭동)","03086","하트약국","20200316170028","U","2020-03-18 02:40:00.0","","200120.54634178     ","453378.347646612    ","약국","20120726"
"3000000","PHMD120123000034084000010","20120802","20140408","03","폐업","03","폐업","20140408","","","","02-3675-7582","","110836","서울특별시 종로구 종로5가 214번지 3호","서울특별시 종로구 종로 232 (종로5가)","110836","세계로유한약국","20140408130441","I","2018-08-31 23:59:59.0","","200241.893318505    ","452052.794061278    ","약국","20120802"
"3000000","PHMD120123000034084000011","20120803","20150807","03","폐업","03","폐업","20150731","","","","02-2272-0380","","110833","서울특별시 종로구 예지동 27번지 2호 1층","서울특별시 종로구 창경궁로13길 1 1층 (예지동)","110833","광장약국","20150807114237","I","2018-08-31 23:59:59.0","","199719.7496116      ","451982.482976751    ","약국","20120803"
"3000000","PHMD120123000034084000012","20120816","20150601","03","폐업","03","폐업","20150601","","","","02-723-5489","","110034","서울특별시 종로구 창성동 158번지 5호","서울특별시 종로구 자하문로 58 (창성동)","110034","햇살약국","20150601130349","I","2018-08-31 23:59:59.0","","197387.223410675    ","453217.903654969    ","약국","20120816"
"3000000","PHMD120123000034084000013","20121002","","01","영업/정상","13","영업중","","","","","02-2242-3552","","110827","서울특별시 종로구 숭인2동 766번지 종로청계힐스테이트상가  가동 101호","서울특별시 종로구 숭인동길 21 (숭인동 종로청계힐스테이트상가 가동 101호)","03112","열린온누리약국","20130226145124","I","2018-08-31 23:59:59.0","","201798.834918812    ","452637.556986205    ","약국","20121002"
"3000000","PHMD120123000034084000014","20121029","20130410","03","폐업","03","폐업","20130410","","","","02-2273-4514","","110123","서울특별시 종로구 종로3가 143번지","서울특별시 종로구 종로 136-1 (종로3가)","110123","새한약국","20130410103151","I","2018-08-31 23:59:59.0","","199289.140398032    ","451988.344564027    ","약국","20121029"
"3000000","PHMD120123000034084000015","20121030","20151014","03","폐업","03","폐업","20151014","","","","02-723-4640","","110043","서울특별시 종로구 통인동 137번지 9호","서울특별시 종로구 자하문로9길 7 (통인동)","03040","서촌한약국","20151014160422","I","2018-08-31 23:59:59.0","","197358.791383717    ","453010.827712963    ","한약국","20121030"
"3000000","PHMD120123000034084000016","20121105","","01","영업/정상","13","영업중","","","","","02-747-4541","","110840","서울특별시 종로구 창신1동 264번지","서울특별시 종로구 지봉로 39-1 1층 (창신동)","03104","신두산약국","20130308155348","I","2018-08-31 23:59:59.0","","201294.782989882    ","452365.246138318    ","약국","20121105"
"3000000","PHMD120123000034084000017","20121112","","01","영업/정상","13","영업중","","","","","02-744-2536","","110835","서울특별시 종로구 종로5가 76번지 1층","서울특별시 종로구 종로 221 1층 (종로5가)","03126","종로백세약국","20150723150333","I","2018-08-31 23:59:59.0","","200133.776191654    ","452108.291497711    ","약국","20121112"
"3000000","PHMD120123000034084000018","20121119","20161004","03","폐업","03","폐업","20161004","","","","02-2275-4701","","110852","서울특별시 종로구 종로4가 182번지","서울특별시 종로구 종로 202 (종로4가)","03195","종로우리약국","20161004102240","I","2018-08-31 23:59:59.0","","199936.446035826    ","452044.181328925    ","약국","20121119"
"3000000","PHMD120133000034084000001","20130102","","01","영업/정상","13","영업중","","","","","02-3676-4000","","110524","서울특별시 종로구 명륜4가 95번지","서울특별시 종로구 대학로 117 (명륜4가)","03079","서울종로약국","20170710170601","I","2018-08-31 23:59:59.0","","200076.577391638    ","453279.402204752    ","약국","20130102"
"3000000","PHMD120133000034084000002","20130103","","01","영업/정상","13","영업중","","","","","02-2277-0234","","110126","서울특별시 종로구 종로6가 115번지 1호","서울특별시 종로구 종로 267-1 (종로6가)","03124","신동화약국","20140206172354","I","2018-08-31 23:59:59.0","","200606.713585512    ","452118.028284083    ","약국","20130103"
"3000000","PHMD120133000034084000003","20130116","20150209","03","폐업","03","폐업","20150209","","","","02-2075-7505","","110888","서울특별시 종로구 종로1가 24번지 르메이에르종로타운 421호","서울특별시 종로구 종로 19 4층 421호 (종로1가 르메이에르종로타운)","110888","인앤아웃약국","20150209101916","I","2018-08-31 23:59:59.0","","198150.300374121    ","452019.212642931    ","약국","20130116"
"3000000","PHMD120133000034084000004","20130212","20170102","03","폐업","03","폐업","20170102","","","","02-742-0075","","110840","서울특별시 종로구 창신1동 292번지 원풍빌딩 1층","서울특별시 종로구 종로 335 1층 (창신동 원풍빌딩)","03104","소망약국","20170102094717","I","2018-08-31 23:59:59.0","","201238.696068454    ","452317.86559669     ","약국","20130212"
"3000000","PHMD120133000034084000005","20130304","20140407","03","폐업","03","폐업","20140407","","","","02-744-2506","","110540","서울특별시 종로구 창신동 23번지 74호","서울특별시 종로구 지봉로 77-3 1층 (창신동)","110540","사랑온누리약국","20140407102347","I","2018-08-31 23:59:59.0","","201276.672713985    ","452735.604634862    ","약국","20130304"
"3000000","PHMD120133000034084000006","20130401","20140701","03","폐업","03","폐업","20140701","","","","02-762-3060","","110835","서울특별시 종로구 종로5가 52번지 1호","서울특별시 종로구 종로 227-4 (종로5가)","110835","엄약국","20140701132025","I","2018-08-31 23:59:59.0","","200196.450522845    ","452110.362966629    ","약국","20130401"
"3000000","PHMD120133000034084000007","20130410","20181008","03","폐업","03","폐업","20181008","","","","02-2273-4514","","110123","서울특별시 종로구 종로3가 143번지","서울특별시 종로구 종로 136-1 (종로3가)","03193","새한약국","20181008130601","U","2018-10-10 02:35:41.0","","199289.140398032    ","451988.344564027    ","약국","20130410"
"3000000","PHMD120133000034084000008","20130422","","01","영업/정상","13","영업중","","","","","02-763-7771","","","서울특별시 종로구 종로4가 102번지 3호","서울특별시 종로구 종로 195-1 1층 (종로4가)","03130","종오약국","20190509173413","U","2019-05-11 02:40:00.0","","199882.647991577    ","452093.10315864     ","약국","20130422"
"3000000","PHMD120133000034084000009","20130501","","01","영업/정상","13","영업중","","","","","02-763-8182","","110835","서울특별시 종로구 종로5가 124번지 4호 124-1124-5","서울특별시 종로구 종로 203 (종로5가)","03129","보령약국","20130501103945","I","2018-08-31 23:59:59.0","","199959.551993815    ","452096.434395533    ","약국","20130501"
"3000000","PHMD120133000034084000010","20130509","20170807","03","폐업","03","폐업","20170807","","","","02-738-5509","","110888","서울특별시 종로구 종로1가 36번지 르메이에르종로타운 323호","서울특별시 종로구 종로 19 323호 (종로1가)","03157","행복약국","20170807101727","I","2018-08-31 23:59:59.0","","198226.41891500000  ","452367.18397000000  ","약국","20130509"
"3000000","PHMD120133000034084000011","20130708","","01","영업/정상","13","영업중","","","","","070-8815-0123","","110043","서울특별시 종로구 통인동 48번지 6호","서울특별시 종로구 필운대로6길 29 (통인동)","03036","통인한약국","20131107182056","I","2018-08-31 23:59:59.0","","197233.272130098    ","453077.016609877    ","한약국","20130708"
"3000000","PHMD120133000034084000012","20130814","","01","영업/정상","13","영업중","","","","","02-737-7776","","110100","서울특별시 종로구 교남동 7번지 1.2층","서울특별시 종로구 경교장길 5 1.2층 (교남동)","03180","중앙약국","20170710184344","I","2018-08-31 23:59:59.0","","196897.919369076    ","451682.186997114    ","약국","20130814"
"3000000","PHMD120133000034084000013","20130830","","01","영업/정상","13","영업중","","","","","02-945-2636","","110123","서울특별시 종로구 종로3가 123번지","서울특별시 종로구 종로 124-1 (종로3가)","03192","신세계약국","20151218153452","I","2018-08-31 23:59:59.0","","199170.878365603    ","451982.38164359     ","약국","20130830"
"3000000","PHMD120133000034084000014","20131029","","01","영업/정상","13","영업중","","","","","02-730-0737","","","서울특별시 종로구 교남동 8-2 1층","서울특별시 종로구 경교장1길 1 1층 (교남동)","03180","신서대문대학약국","20201027125021","U","2019-10-31 23:07:00.0","","196895.299918938","451690.419790653","",""
"3000000","PHMD120133000034084000015","20131111","20140625","03","폐업","03","폐업","20140625","","","","02-22684700","","110836","서울특별시 종로구 종로5가 273번지 1호","서울특별시 종로구 종로 256-1 (종로5가)","110836","신현대약국","20140625142541","I","2018-08-31 23:59:59.0","","200484.521522387    ","452062.817107053    ","약국","20131111"
"3000000","PHMD120133000034084000016","20131115","","01","영업/정상","13","영업중","","","","","02-2263-9293","","110123","서울특별시 종로구 종로3가 130번지 302호","서울특별시 종로구 종로 128 302호 (종로3가)","03192","다나약국","20161006121607","I","2018-08-31 23:59:59.0","","199214.548011588    ","451983.042894684    ","약국","20131115"
"3000000","PHMD120133000034084000017","20131205","","03","폐업","03","폐업","20201204","","","","02-722-7439","","110043","서울특별시 종로구 통인동 31번지 2호","서울특별시 종로구 자하문로17길 23 (통인동)","03036","행복한약국","20201204144303","U","2019-11-02 00:06:00.0","","197229.024529004","453222.003686192","",""
"3000000","PHMD120143000034084000001","20140108","20181023","01","영업/정상","13","영업중","","","","","02-739-0399","","","서울특별시 종로구 평동 43번지 경희궁자이 3단지","서울특별시 종로구 경교장길 35 3136호 (평동 경희궁자이 3단지)","03180","메디칼약국","20181023102158","U","2018-10-25 02:35:51.0","","197056.75935224     ","451658.76871749     ","약국","20140108"
"3000000","PHMD120143000034084000002","20140116","20160302","03","폐업","03","폐업","20160302","","","","02-3672-0845","","110843","서울특별시 종로구 창신동 647번지 16호","서울특별시 종로구 창신길 47 1층 (창신동)","03097","창신종로약국","20160302101558","I","2018-08-31 23:59:59.0","","200854.03612958     ","452385.186316144    ","약국","20140116"
"3000000","PHMD120143000034084000003","20140116","","01","영업/정상","13","영업중","","","","","02-778-5985","","110130","서울특별시 종로구 청진동 70호 그랑서울 B104호","서울특별시 종로구 종로 33 지하1층 B104호 (청진동 그랑서울)","03159","수약국","20170710183807","I","2018-08-31 23:59:59.0","","198286.311784052    ","452091.444332546    ","약국","20140116"
"3000000","PHMD120143000034084000004","20140117","20180409","03","폐업","03","폐업","20180409","","","","02-2198-3322","","110789","서울특별시 종로구 종로2가 6번지 종로타워빌딩 지하1층","서울특별시 종로구 종로 51 지하1층 (종로2가 종로타워빌딩)","03161","타워온누리약국","20180409094741","I","2018-08-31 23:59:59.0","","198504.772723631    ","452018.161511911    ","약국","20140117"
"3000000","PHMD120143000034084000005","20140204","","01","영업/정상","13","영업중","","","","","02-737-5035","","110796","서울특별시 종로구 신문로1가 24번지 고려빌딩 지하1층","서울특별시 종로구 새문안로 91 지하1층 (신문로1가 고려빌딩)","03182","올리브약국","20140303100247","I","2018-08-31 23:59:59.0","","197700.034013631    ","452022.503467072    ","약국","20140204"
"3000000","PHMD120143000034084000006","20140211","","01","영업/정상","13","영업중","","","","","02-733-4163","","110773","서울특별시 종로구 종로2가 75번지 9호 미려빌딩 1층","서울특별시 종로구 종로 78 1층 (종로2가 미려빌딩)","03190","플러스약국","20150729151850","I","2018-08-31 23:59:59.0","","198696.792161159    ","451962.68240104     ","약국","20140211"
"3000000","PHMD120143000034084000007","20140213","","01","영업/정상","13","영업중","","","","","02-6283-8008","","110776","서울특별시 종로구 경운동 89번지 4호 운현궁에스케이허브 101동 203호","서울특별시 종로구 삼일대로 461 101동 203호 (경운동 운현궁에스케이허브)","03147","안국온누리약국","20150729152111","I","2018-08-31 23:59:59.0","","198658.943470079    ","452604.254902527    ","약국","20140213"
"3000000","PHMD120143000034084000008","20140213","20141028","03","폐업","03","폐업","20141028","","","","02-725-6677","","110776","서울특별시 종로구 경운동 89번지 4호 101동 202호","서울특별시 종로구 삼일대로 461 101동 202호 (경운동)","110776","봄약국","20141028170535","I","2018-08-31 23:59:59.0","","198658.943470079    ","452604.254902527    ","약국","20140213"
"3000000","PHMD120143000034084000009","20140214","20140423","03","폐업","03","폐업","20140423","","","","02-733-7496","","110122","서울특별시 종로구 종로2가 71번지 4호 4층","서울특별시 종로구 종로 88 4층 (종로2가)","110122","예스약국","20140423101344","I","2018-08-31 23:59:59.0","","198799.157886347    ","451963.25773821     ","약국","20140214"
